video,words,glosses,spoken_language,signed_language,start,end,priority,person_id
38231,next,next,en,ase,0,0,6,15
39352,ocean,ocean,en,ase,0,0,0,1
39343,ocean,ocean,en,ase,0,0,1,8
39353,ocean,ocean,en,ase,0,0,2,6
39349,ocean,ocean,en,ase,0,0,3,20
69416,ocean,ocean,en,ase,0,0,4,42
39348,ocean,ocean,en,ase,0,0,5,43
39350,ocean,ocean,en,ase,0,0,6,24
39956,open,open,en,ase,0,0,0,1
39955,open,open,en,ase,0,0,1,1
39957,open,open,en,ase,0,0,2,1
39952,open,open,en,ase,0,0,3,20
39951,open,open,en,ase,0,0,4,25
39959,open,open,en,ase,0,0,5,6
39953,open,open,en,ase,0,0,6,24
40639,overwhelm,overwhelm,en,ase,0,0,0,-1
40636,overwhelm,overwhelm,en,ase,0,0,1,17
40637,overwhelm,overwhelm,en,ase,0,0,2,28
40640,overwhelm,overwhelm,en,ase,0,0,3,-1
40629,overwhelm,overwhelm,en,ase,0,0,4,18
66255,overwhelm,overwhelm,en,ase,0,0,5,45
40635,overwhelm,overwhelm,en,ase,0,0,6,43
40638,overwhelm,overwhelm,en,ase,0,0,7,24
40654,owe,owe,en,ase,0,0,0,1
40649,owe,owe,en,ase,0,0,1,18
40651,owe,owe,en,ase,0,0,2,20
40652,owe,owe,en,ase,0,0,3,7
40650,owe,owe,en,ase,0,0,4,54
40655,owe,owe,en,ase,0,0,5,6
40764,page,page,en,ase,0,0,0,1
40761,page,page,en,ase,0,0,1,7
40766,page,page,en,ase,0,0,2,6
40759,page,page,en,ase,0,0,3,15
40767,page,page,en,ase,0,0,4,6
40760,page,page,en,ase,0,0,5,11
40806,pain,pain,en,ase,0,0,0,11
40807,pain,pain,en,ase,0,0,1,11
40797,pain,pain,en,ase,0,0,2,18
40803,pain,pain,en,ase,0,0,3,24
40808,pain,pain,en,ase,0,0,4,6
40802,pain,pain,en,ase,0,0,5,25
41065,parade,parade,en,ase,0,0,0,21
41068,parade,parade,en,ase,0,0,1,1
41062,parade,parade,en,ase,0,0,2,18
41064,parade,parade,en,ase,0,0,3,20
41063,parade,parade,en,ase,0,0,4,15
41066,parade,parade,en,ase,0,0,5,11
41166,parents,parents,en,ase,0,0,0,1
41163,parents,parents,en,ase,0,0,1,18
41169,parents,parents,en,ase,0,0,2,6
41170,parents,parents,en,ase,0,0,3,6
41167,parents,parents,en,ase,0,0,4,6
41168,parents,parents,en,ase,0,0,5,6
41164,parents,parents,en,ase,0,0,6,15
41165,parents,parents,en,ase,0,0,7,31
42004,perfect,perfect,en,ase,0,0,0,-1
42001,perfect,perfect,en,ase,0,0,1,17
42005,perfect,perfect,en,ase,0,0,2,1
42006,perfect,perfect,en,ase,0,0,3,6
42002,perfect,perfect,en,ase,0,0,4,24
41998,perfect,perfect,en,ase,0,0,5,19
42076,period,period,en,ase,0,0,0,0
42086,period,period,en,ase,0,0,1,1
66279,period,period,en,ase,0,0,2,29
42089,period,period,en,ase,0,0,3,6
42090,period,period,en,ase,0,0,4,6
42088,period,period,en,ase,0,0,5,63
42080,period,period,en,ase,0,0,6,85
42407,philosophy,philosophy,en,ase,0,0,0,1
42401,philosophy,philosophy,en,ase,0,0,1,17
42400,philosophy,philosophy,en,ase,0,0,2,17
66287,philosophy,philosophy,en,ase,0,0,3,29
42398,philosophy,philosophy,en,ase,0,0,4,18
42403,philosophy,philosophy,en,ase,0,0,5,24
42469,photographer,photographer,en,ase,0,0,0,18
42475,photographer,photographer,en,ase,0,0,1,1
42476,photographer,photographer,en,ase,0,0,2,6
42470,photographer,photographer,en,ase,0,0,3,43
42471,photographer,photographer,en,ase,0,0,4,4
42472,photographer,photographer,en,ase,0,0,5,11
42988,place,place,en,ase,0,0,0,17
42987,place,place,en,ase,0,0,1,17
42983,place,place,en,ase,0,0,2,8
69432,place,place,en,ase,0,0,3,42
42992,place,place,en,ase,0,0,4,6
42989,place,place,en,ase,0,0,5,24
70190,place,place,en,ase,0,0,6,-1
43554,policy,policy,en,ase,0,0,0,21
43557,policy,policy,en,ase,0,0,1,11
43552,policy,policy,en,ase,0,0,2,18
43558,policy,policy,en,ase,0,0,3,6
66307,policy,policy,en,ase,0,0,4,29
43559,policy,policy,en,ase,0,0,5,6
43553,policy,policy,en,ase,0,0,6,15
43555,policy,policy,en,ase,0,0,7,24
43730,popular,popular,en,ase,0,0,0,1
43729,popular,popular,en,ase,0,0,1,1
43725,popular,popular,en,ase,0,0,2,18
66312,popular,popular,en,ase,0,0,3,29
43731,popular,popular,en,ase,0,0,4,6
43726,popular,popular,en,ase,0,0,5,0
43727,popular,popular,en,ase,0,0,6,24
44127,pray,pray,en,ase,0,0,0,17
44119,pray,pray,en,ase,0,0,1,8
44130,pray,pray,en,ase,0,0,2,1
44132,pray,pray,en,ase,0,0,3,1
44134,pray,pray,en,ase,0,0,4,6
44126,pray,pray,en,ase,0,0,5,43
44128,pray,pray,en,ase,0,0,6,24
44202,predict,predict,en,ase,0,0,0,0
44206,predict,predict,en,ase,0,0,1,-1
44199,predict,predict,en,ase,0,0,2,8
44203,predict,predict,en,ase,0,0,3,7
44201,predict,predict,en,ase,0,0,4,15
44200,predict,predict,en,ase,0,0,5,48
44324,presentation,presentation,en,ase,0,0,0,17
44325,presentation,presentation,en,ase,0,0,1,28
44322,presentation,presentation,en,ase,0,0,2,17
44329,presentation,presentation,en,ase,0,0,3,11
44323,presentation,presentation,en,ase,0,0,4,17
44321,presentation,presentation,en,ase,0,0,5,15
44319,presentation,presentation,en,ase,0,0,6,18
44327,presentation,presentation,en,ase,0,0,7,24
44320,presentation,presentation,en,ase,0,0,8,48
44568,print,print,en,ase,0,0,0,0
44570,print,print,en,ase,0,0,1,1
44556,print,print,en,ase,0,0,2,18
66332,print,print,en,ase,0,0,3,29
69438,print,print,en,ase,0,0,4,50
44567,print,print,en,ase,0,0,5,15
44563,printer,printer,en,ase,0,0,0,1
44558,printer,printer,en,ase,0,0,1,43
44557,printer,printer,en,ase,0,0,2,18
44564,printer,printer,en,ase,0,0,3,6
44560,printer,printer,en,ase,0,0,4,24
44559,printer,printer,en,ase,0,0,5,25
44561,printer,printer,en,ase,0,0,6,28
44625,private,private,en,ase,0,0,0,0
44631,private,private,en,ase,0,0,1,11
44629,private,private,en,ase,0,0,2,-1
44628,private,private,en,ase,0,0,3,11
44618,private,private,en,ase,0,0,4,8
44624,private,private,en,ase,0,0,5,25
44626,private,private,en,ase,0,0,6,24
44734,procrastinate,procrastinate,en,ase,0,0,0,17
44738,procrastinate,procrastinate,en,ase,0,0,1,1
44739,procrastinate,procrastinate,en,ase,0,0,2,1
44737,procrastinate,procrastinate,en,ase,0,0,3,1
44732,procrastinate,procrastinate,en,ase,0,0,4,18
44733,procrastinate,procrastinate,en,ase,0,0,5,15
44735,procrastinate,procrastinate,en,ase,0,0,6,24
44862,project,project,en,ase,0,0,0,0
44859,project,project,en,ase,0,0,1,18
66338,project,project,en,ase,0,0,2,29
44866,project,project,en,ase,0,0,3,6
44865,project,project,en,ase,0,0,4,1
44860,project,project,en,ase,0,0,5,15
44863,project,project,en,ase,0,0,6,24
45064,protect,protect,en,ase,0,0,0,1
45059,protect,protect,en,ase,0,0,1,8
45061,protect,protect,en,ase,0,0,2,17
66343,protect,protect,en,ase,0,0,3,36
45062,protect,protect,en,ase,0,0,4,24
45065,protect,protect,en,ase,0,0,5,6
45060,protect,protect,en,ase,0,0,6,25
45099,prove,prove,en,ase,0,0,0,21
45104,prove,prove,en,ase,0,0,1,11
45097,prove,prove,en,ase,0,0,2,18
45100,prove,prove,en,ase,0,0,3,28
45105,prove,prove,en,ase,0,0,4,6
45101,prove,prove,en,ase,0,0,5,24
45098,prove,prove,en,ase,0,0,6,40
45114,provide,provide,en,ase,0,0,0,1
45108,provide,provide,en,ase,0,0,1,18
66346,provide,provide,en,ase,0,0,2,29
45113,provide,provide,en,ase,0,0,3,11
45115,provide,provide,en,ase,0,0,4,6
45111,provide,provide,en,ase,0,0,5,24
45110,provide,provide,en,ase,0,0,6,25
45177,psychology,psychology,en,ase,0,0,0,11
45173,psychology,psychology,en,ase,0,0,1,17
45169,psychology,psychology,en,ase,0,0,2,18
45178,psychology,psychology,en,ase,0,0,3,6
45175,psychology,psychology,en,ase,0,0,4,24
45171,psychology,psychology,en,ase,0,0,5,9
45172,psychology,psychology,en,ase,0,0,6,20
45367,punish,punish,en,ase,0,0,0,1
45364,punish,punish,en,ase,0,0,1,0
45362,punish,punish,en,ase,0,0,2,18
66354,punish,punish,en,ase,0,0,3,36
45363,punish,punish,en,ase,0,0,4,43
45365,punish,punish,en,ase,0,0,5,24
45575,puzzled,puzzled,en,ase,0,0,0,-1
45572,puzzled,puzzled,en,ase,0,0,1,0
45571,puzzled,puzzled,en,ase,0,0,2,0
45574,puzzled,puzzled,en,ase,0,0,3,-1
45570,puzzled,puzzled,en,ase,0,0,4,47
66359,puzzled,puzzled,en,ase,0,0,5,29
45576,puzzled,puzzled,en,ase,0,0,6,-1
45719,question,question,en,ase,0,0,0,1
45711,question,question,en,ase,0,0,1,18
69442,question,question,en,ase,0,0,2,5
45721,question,question,en,ase,0,0,3,6
45720,question,question,en,ase,0,0,4,6
45715,question,question,en,ase,0,0,5,19
45714,question,question,en,ase,0,0,6,48
45746,quick,quick,en,ase,0,0,0,1
45739,quick,quick,en,ase,0,0,1,18
45747,quick,quick,en,ase,0,0,2,1
45743,quick,quick,en,ase,0,0,3,24
66363,quick,quick,en,ase,0,0,4,47
66364,quick,quick,en,ase,0,0,5,47
45742,quick,quick,en,ase,0,0,6,19
45968,rainbow,rainbow,en,ase,0,0,0,21
45971,rainbow,rainbow,en,ase,0,0,1,-1
45966,rainbow,rainbow,en,ase,0,0,2,-1
45967,rainbow,rainbow,en,ase,0,0,3,43
45973,rainbow,rainbow,en,ase,0,0,4,6
45969,rainbow,rainbow,en,ase,0,0,5,-1
46055,rake,rake,en,ase,0,0,0,9
46058,rake,rake,en,ase,0,0,1,1
66370,rake,rake,en,ase,0,0,2,11
46053,rake,rake,en,ase,0,0,3,8
46054,rake,rake,en,ase,0,0,4,15
46962,rehearse,rehearse,en,ase,0,0,0,1
46956,rehearse,rehearse,en,ase,0,0,1,18
46963,rehearse,rehearse,en,ase,0,0,2,1
46961,rehearse,rehearse,en,ase,0,0,3,11
46957,rehearse,rehearse,en,ase,0,0,4,15
46960,rehearse,rehearse,en,ase,0,0,5,11
46958,rehearse,rehearse,en,ase,0,0,6,24
47242,remove,remove,en,ase,0,0,0,1
47238,remove,remove,en,ase,0,0,1,9
47239,remove,remove,en,ase,0,0,2,28
47236,remove,remove,en,ase,0,0,3,8
66390,remove,remove,en,ase,0,0,4,53
47240,remove,remove,en,ase,0,0,5,24
47237,remove,remove,en,ase,0,0,6,15
66403,revenge,revenge,en,ase,0,0,0,11
66402,revenge,revenge,en,ase,0,0,1,11
47862,revenge,revenge,en,ase,0,0,2,8
47857,revenge,revenge,en,ase,0,0,3,18
47859,revenge,revenge,en,ase,0,0,4,11
47858,revenge,revenge,en,ase,0,0,5,43
47902,review,review,en,ase,0,0,0,17
47905,review,review,en,ase,0,0,1,17
47901,review,review,en,ase,0,0,2,17
47903,review,review,en,ase,0,0,3,17
47904,review,review,en,ase,0,0,4,17
47898,review,review,en,ase,0,0,5,18
47911,review,review,en,ase,0,0,6,6
47906,review,review,en,ase,0,0,7,7
48022,rich,rich,en,ase,0,0,0,21
48029,rich,rich,en,ase,0,0,1,10
48019,rich,rich,en,ase,0,0,2,8
48023,rich,rich,en,ase,0,0,3,24
48021,rich,rich,en,ase,0,0,4,20
48020,rich,rich,en,ase,0,0,5,50
48030,rich,rich,en,ase,0,0,6,6
48494,roof,roof,en,ase,0,0,0,1
48490,roof,roof,en,ase,0,0,1,21
48487,roof,roof,en,ase,0,0,2,18
48489,roof,roof,en,ase,0,0,3,20
48497,roof,roof,en,ase,0,0,4,6
48495,roof,roof,en,ase,0,0,5,6
70197,roof,roof,en,ase,0,0,6,8
48542,rooster,rooster,en,ase,0,0,0,-1
48539,rooster,rooster,en,ase,0,0,1,16
48538,rooster,rooster,en,ase,0,0,2,17
48543,rooster,rooster,en,ase,0,0,3,6
48537,rooster,rooster,en,ase,0,0,4,8
48540,rooster,rooster,en,ase,0,0,5,-1
48706,rude,rude,en,ase,0,0,0,21
48710,rude,rude,en,ase,0,0,1,17
48717,rude,rude,en,ase,0,0,2,6
48711,rude,rude,en,ase,0,0,3,24
48705,rude,rude,en,ase,0,0,4,4
48704,rude,rude,en,ase,0,0,5,15
49432,say,say,en,ase,0,0,0,1
66429,say,say,en,ase,0,0,1,53
49433,say,say,en,ase,0,0,2,1
49434,say,say,en,ase,0,0,3,6
49427,say,say,en,ase,0,0,4,18
69454,say,say,en,ase,0,0,5,12
49430,say,say,en,ase,0,0,6,24
49648,scientist,scientist,en,ase,0,0,0,1
49649,scientist,scientist,en,ase,0,0,1,6
49643,scientist,scientist,en,ase,0,0,2,18
49646,scientist,scientist,en,ase,0,0,3,24
49645,scientist,scientist,en,ase,0,0,4,4
49644,scientist,scientist,en,ase,0,0,5,8
49729,scotland,scotland,en,ase,0,0,0,16
49732,scotland,scotland,en,ase,0,0,1,1
49728,scotland,scotland,en,ase,0,0,2,20
49727,scotland,scotland,en,ase,0,0,3,43
49726,scotland,scotland,en,ase,0,0,4,18
49733,scotland,scotland,en,ase,0,0,5,6
49730,scotland,scotland,en,ase,0,0,6,24
49809,screwdriver,screwdriver,en,ase,0,0,0,63
49805,screwdriver,screwdriver,en,ase,0,0,1,20
49803,screwdriver,screwdriver,en,ase,0,0,2,18
49810,screwdriver,screwdriver,en,ase,0,0,3,6
49806,screwdriver,screwdriver,en,ase,0,0,4,24
49807,screwdriver,screwdriver,en,ase,0,0,5,24
49804,screwdriver,screwdriver,en,ase,0,0,6,15
50007,second,second,en,ase,0,0,0,21
50020,second,second,en,ase,0,0,1,1
50014,second,second,en,ase,0,0,2,1
66439,second,second,en,ase,0,0,3,11
50006,second,second,en,ase,0,0,4,20
50319,senate,senate,en,ase,0,0,0,17
50321,senate,senate,en,ase,0,0,1,1
66444,senate,senate,en,ase,0,0,2,4
50318,senate,senate,en,ase,0,0,3,2
50322,senate,senate,en,ase,0,0,4,6
50316,senate,senate,en,ase,0,0,5,18
50317,senate,senate,en,ase,0,0,6,48
50436,separate,separate,en,ase,0,0,0,17
50427,separate,separate,en,ase,0,0,1,18
50439,separate,separate,en,ase,0,0,2,11
50441,separate,separate,en,ase,0,0,3,6
50437,separate,separate,en,ase,0,0,4,24
50433,separate,separate,en,ase,0,0,5,15
50432,separate,separate,en,ase,0,0,6,48
50553,service,service,en,ase,0,0,0,11
50550,service,service,en,ase,0,0,1,17
50546,service,service,en,ase,0,0,2,18
50549,service,service,en,ase,0,0,3,20
50548,service,service,en,ase,0,0,4,51
50551,service,service,en,ase,0,0,5,24
50554,service,service,en,ase,0,0,6,6
50547,service,service,en,ase,0,0,7,8
51397,shrimp,shrimp,en,ase,0,0,0,17
51396,shrimp,shrimp,en,ase,0,0,1,17
51403,shrimp,shrimp,en,ase,0,0,2,1
51406,shrimp,shrimp,en,ase,0,0,3,6
51404,shrimp,shrimp,en,ase,0,0,4,1
51398,shrimp,shrimp,en,ase,0,0,5,24
51480,shy,shy,en,ase,0,0,0,1
51476,shy,shy,en,ase,0,0,1,15
51474,shy,shy,en,ase,0,0,2,18
66474,shy,shy,en,ase,0,0,3,11
51477,shy,shy,en,ase,0,0,4,17
51475,shy,shy,en,ase,0,0,5,20
51478,shy,shy,en,ase,0,0,6,24
51548,side,side,en,ase,0,0,0,63
51545,side,side,en,ase,0,0,1,17
51530,side,side,en,ase,0,0,2,18
51544,side,side,en,ase,0,0,3,17
66477,side,side,en,ase,0,0,4,59
51549,side,side,en,ase,0,0,5,6
51550,side,side,en,ase,0,0,6,6
51937,situation,situation,en,ase,0,0,0,1
51932,situation,situation,en,ase,0,0,1,18
66489,situation,situation,en,ase,0,0,2,59
51935,situation,situation,en,ase,0,0,3,11
51938,situation,situation,en,ase,0,0,4,6
51939,situation,situation,en,ase,0,0,5,6
51934,situation,situation,en,ase,0,0,6,0
51933,situation,situation,en,ase,0,0,7,48
52290,slave,slave,en,ase,0,0,0,17
52289,slave,slave,en,ase,0,0,1,16
52293,slave,slave,en,ase,0,0,2,10
52287,slave,slave,en,ase,0,0,3,18
52291,slave,slave,en,ase,0,0,4,24
52288,slave,slave,en,ase,0,0,5,40
52294,slave,slave,en,ase,0,0,6,6
52943,soccer,soccer,en,ase,0,0,0,1
52937,soccer,soccer,en,ase,0,0,1,18
66523,soccer,soccer,en,ase,0,0,2,59
52945,soccer,soccer,en,ase,0,0,3,6
52944,soccer,soccer,en,ase,0,0,4,6
52941,soccer,soccer,en,ase,0,0,5,24
52940,soccer,soccer,en,ase,0,0,6,31
53016,socks,socks,en,ase,0,0,0,1
66527,socks,socks,en,ase,0,0,1,59
53017,socks,socks,en,ase,0,0,2,6
53014,socks,socks,en,ase,0,0,3,4
53013,socks,socks,en,ase,0,0,4,25
53015,socks,socks,en,ase,0,0,5,24
53157,solid,solid,en,ase,0,0,0,1
53152,solid,solid,en,ase,0,0,1,18
66528,solid,solid,en,ase,0,0,2,59
53153,solid,solid,en,ase,0,0,3,52
53155,solid,solid,en,ase,0,0,4,14
53154,solid,solid,en,ase,0,0,5,15
53158,solid,solid,en,ase,0,0,6,6
53242,sometimes,sometimes,en,ase,0,0,0,17
53239,sometimes,sometimes,en,ase,0,0,1,18
53245,sometimes,sometimes,en,ase,0,0,2,6
53243,sometimes,sometimes,en,ase,0,0,3,11
53241,sometimes,sometimes,en,ase,0,0,4,20
70035,sometimes,sometimes,en,ase,0,0,5,8
53240,sometimes,sometimes,en,ase,0,0,6,25
53824,spider,spider,en,ase,0,0,0,18
53829,spider,spider,en,ase,0,0,1,1
53826,spider,spider,en,ase,0,0,2,17
66546,spider,spider,en,ase,0,0,3,3
53827,spider,spider,en,ase,0,0,4,24
53825,spider,spider,en,ase,0,0,5,25
53881,spin,spin,en,ase,0,0,0,63
53876,spin,spin,en,ase,0,0,1,28
53878,spin,spin,en,ase,0,0,2,0
53875,spin,spin,en,ase,0,0,3,28
53874,spin,spin,en,ase,0,0,4,28
53879,spin,spin,en,ase,0,0,5,7
53873,spin,spin,en,ase,0,0,6,15
53882,spin,spin,en,ase,0,0,7,6
53872,spin,spin,en,ase,0,0,8,48
54168,square,square,en,ase,0,0,0,18
54172,square,square,en,ase,0,0,1,0
54176,square,square,en,ase,0,0,2,1
54170,square,square,en,ase,0,0,3,2
54173,square,square,en,ase,0,0,4,24
54177,square,square,en,ase,0,0,5,6
54178,square,square,en,ase,0,0,6,6
54297,stairs,stairs,en,ase,0,0,0,0
66552,stairs,stairs,en,ase,0,0,1,59
54300,stairs,stairs,en,ase,0,0,2,11
54304,stairs,stairs,en,ase,0,0,3,6
54298,stairs,stairs,en,ase,0,0,4,24
54296,stairs,stairs,en,ase,0,0,5,20
54302,stairs,stairs,en,ase,0,0,6,11
54426,stare,stare,en,ase,0,0,0,16
54427,stare,stare,en,ase,0,0,1,0
54428,stare,stare,en,ase,0,0,2,9
54431,stare,stare,en,ase,0,0,3,-1
54425,stare,stare,en,ase,0,0,4,0
54424,stare,stare,en,ase,0,0,5,15
54419,stare,stare,en,ase,0,0,6,-1
54454,start,start,en,ase,0,0,0,18
54461,start,start,en,ase,0,0,1,1
54457,start,start,en,ase,0,0,2,51
54458,start,start,en,ase,0,0,3,24
54462,start,start,en,ase,0,0,4,6
68161,start,start,en,ase,0,0,5,2
54962,store,store,en,ase,0,0,0,1
69489,store,store,en,ase,0,0,1,5
54957,store,store,en,ase,0,0,2,24
54963,store,store,en,ase,0,0,3,6
54956,store,store,en,ase,0,0,4,27
54955,store,store,en,ase,0,0,5,20
55118,straw,straw,en,ase,0,0,0,21
55119,straw,straw,en,ase,0,0,1,21
55122,straw,straw,en,ase,0,0,2,1
55123,straw,straw,en,ase,0,0,3,11
55101,straw,straw,en,ase,0,0,4,18
55120,straw,straw,en,ase,0,0,5,11
55117,straw,straw,en,ase,0,0,6,15
55291,structure,structure,en,ase,0,0,0,17
55290,structure,structure,en,ase,0,0,1,17
55295,structure,structure,en,ase,0,0,2,1
55294,structure,structure,en,ase,0,0,3,10
55287,structure,structure,en,ase,0,0,4,18
55289,structure,structure,en,ase,0,0,5,15
55296,structure,structure,en,ase,0,0,6,6
55292,structure,structure,en,ase,0,0,7,24
55288,structure,structure,en,ase,0,0,8,8
55671,suggest,suggest,en,ase,0,0,0,17
55672,suggest,suggest,en,ase,0,0,1,17
55670,suggest,suggest,en,ase,0,0,2,21
55675,suggest,suggest,en,ase,0,0,3,1
55669,suggest,suggest,en,ase,0,0,4,18
55673,suggest,suggest,en,ase,0,0,5,24
55676,suggest,suggest,en,ase,0,0,6,6
55805,sun,sun,en,ase,0,0,0,0
55808,sun,sun,en,ase,0,0,1,1
55806,sun,sun,en,ase,0,0,2,24
55810,sun,sun,en,ase,0,0,3,6
55804,sun,sun,en,ase,0,0,4,20
55803,sun,sun,en,ase,0,0,5,48
55978,support,support,en,ase,0,0,0,17
55970,support,support,en,ase,0,0,1,18
55981,support,support,en,ase,0,0,2,-1
55977,support,support,en,ase,0,0,3,20
55982,support,support,en,ase,0,0,4,6
55979,support,support,en,ase,0,0,5,11
55976,support,support,en,ase,0,0,6,15
55999,suppose,suppose,en,ase,0,0,0,11
55993,suppose,suppose,en,ase,0,0,1,8
56000,suppose,suppose,en,ase,0,0,2,6
56001,suppose,suppose,en,ase,0,0,3,6
69497,suppose,suppose,en,ase,0,0,4,53
55996,suppose,suppose,en,ase,0,0,5,11
70120,suppose,suppose,en,ase,0,0,6,-1
56030,sure,sure,en,ase,0,0,0,0
56035,sure,sure,en,ase,0,0,1,1
56025,sure,sure,en,ase,0,0,2,18
56031,sure,sure,en,ase,0,0,3,11
56036,sure,sure,en,ase,0,0,4,6
56029,sure,sure,en,ase,0,0,5,0
56108,surprise,surprise,en,ase,0,0,0,11
56105,surprise,surprise,en,ase,0,0,1,21
56099,surprise,surprise,en,ase,0,0,2,18
56106,surprise,surprise,en,ase,0,0,3,22
66583,surprise,surprise,en,ase,0,0,4,67
56109,surprise,surprise,en,ase,0,0,5,6
56107,surprise,surprise,en,ase,0,0,6,24
56248,sweater,sweater,en,ase,0,0,0,9
56251,sweater,sweater,en,ase,0,0,1,1
66584,sweater,sweater,en,ase,0,0,2,36
56252,sweater,sweater,en,ase,0,0,3,6
56249,sweater,sweater,en,ase,0,0,4,24
56247,sweater,sweater,en,ase,0,0,5,20
56341,swim,swim,en,ase,0,0,0,9
56344,swim,swim,en,ase,0,0,1,1
56346,swim,swim,en,ase,0,0,2,6
56340,swim,swim,en,ase,0,0,3,8
56343,swim,swim,en,ase,0,0,4,1
70178,swim,swim,en,ase,0,0,5,-1
56463,symbol,symbol,en,ase,0,0,0,17
56464,symbol,symbol,en,ase,0,0,1,17
56465,symbol,symbol,en,ase,0,0,2,17
56460,symbol,symbol,en,ase,0,0,3,18
56469,symbol,symbol,en,ase,0,0,4,6
56468,symbol,symbol,en,ase,0,0,5,6
56462,symbol,symbol,en,ase,0,0,6,25
56461,symbol,symbol,en,ase,0,0,7,48
56975,taste,taste,en,ase,0,0,0,-1
56972,taste,taste,en,ase,0,0,1,14
56969,taste,taste,en,ase,0,0,2,18
56970,taste,taste,en,ase,0,0,3,15
56971,taste,taste,en,ase,0,0,4,31
56973,taste,taste,en,ase,0,0,5,7
57092,team,team,en,ase,0,0,0,9
57096,team,team,en,ase,0,0,1,1
57089,team,team,en,ase,0,0,2,18
57097,team,team,en,ase,0,0,3,6
57090,team,team,en,ase,0,0,4,15
57091,team,team,en,ase,0,0,5,4
57093,team,team,en,ase,0,0,6,14
57241,telephone,telephone,en,ase,0,0,0,-1
57238,telephone,telephone,en,ase,0,0,1,0
57235,telephone,telephone,en,ase,0,0,2,8
57239,telephone,telephone,en,ase,0,0,3,24
57237,telephone,telephone,en,ase,0,0,4,4
57236,telephone,telephone,en,ase,0,0,5,23
57412,tennis,tennis,en,ase,0,0,0,17
57408,tennis,tennis,en,ase,0,0,1,18
57415,tennis,tennis,en,ase,0,0,2,1
57410,tennis,tennis,en,ase,0,0,3,25
57411,tennis,tennis,en,ase,0,0,4,20
57413,tennis,tennis,en,ase,0,0,5,24
57728,their,their,en,ase,0,0,0,1
57730,their,their,en,ase,0,0,1,1
57724,their,their,en,ase,0,0,2,18
57729,their,their,en,ase,0,0,3,1
57732,their,their,en,ase,0,0,4,6
57726,their,their,en,ase,0,0,5,11
57731,their,their,en,ase,0,0,6,6
57725,their,their,en,ase,0,0,7,15
57771,then,then,en,ase,0,0,0,17
57769,then,then,en,ase,0,0,1,18
57774,then,then,en,ase,0,0,2,1
57775,then,then,en,ase,0,0,3,6
66602,then,then,en,ase,0,0,4,47
57772,then,then,en,ase,0,0,5,24
57842,thermometer,thermometer,en,ase,0,0,0,1
57843,thermometer,thermometer,en,ase,0,0,1,1
57837,thermometer,thermometer,en,ase,0,0,2,18
57840,thermometer,thermometer,en,ase,0,0,3,40
57925,thing,thing,en,ase,0,0,0,1
57921,thing,thing,en,ase,0,0,1,18
57926,thing,thing,en,ase,0,0,2,6
69504,thing,thing,en,ase,0,0,3,5
57923,thing,thing,en,ase,0,0,4,24
66608,thing,thing,en,ase,0,0,5,47
57922,thing,thing,en,ase,0,0,6,19
58008,third,third,en,ase,0,0,0,1
58009,third,third,en,ase,0,0,1,1
58013,third,third,en,ase,0,0,2,1
58000,third,third,en,ase,0,0,3,18
58014,third,third,en,ase,0,0,4,1
66614,third,third,en,ase,0,0,5,47
58006,third,third,en,ase,0,0,6,14
58137,thousand,thousand,en,ase,0,0,0,1
58136,thousand,thousand,en,ase,0,0,1,1
58131,thousand,thousand,en,ase,0,0,2,18
66629,thousand,thousand,en,ase,0,0,3,11
58132,thousand,thousand,en,ase,0,0,4,19
58133,thousand,thousand,en,ase,0,0,5,24
58185,three,three,en,ase,0,0,0,1
58186,three,three,en,ase,0,0,1,1
58183,three,three,en,ase,0,0,2,9
69508,three,three,en,ase,0,0,3,5
58182,three,three,en,ase,0,0,4,25
66630,three,three,en,ase,0,0,5,86
58427,tie,tie,en,ase,0,0,0,0
58434,tie,tie,en,ase,0,0,1,1
58435,tie,tie,en,ase,0,0,2,1
58428,tie,tie,en,ase,0,0,3,11
66642,tie,tie,en,ase,0,0,4,47
68169,tie,tie,en,ase,0,0,5,2
58430,tie,tie,en,ase,0,0,6,7
58945,topic,topic,en,ase,0,0,0,18
58951,topic,topic,en,ase,0,0,1,1
58948,topic,topic,en,ase,0,0,2,9
66659,topic,topic,en,ase,0,0,3,29
58949,topic,topic,en,ase,0,0,4,24
58947,topic,topic,en,ase,0,0,5,25
58946,topic,topic,en,ase,0,0,6,48
59052,touch,touch,en,ase,0,0,0,17
59044,touch,touch,en,ase,0,0,1,18
59055,touch,touch,en,ase,0,0,2,11
59053,touch,touch,en,ase,0,0,3,11
70327,touch,touch,en,ase,0,0,4,8
59056,touch,touch,en,ase,0,0,5,6
59051,touch,touch,en,ase,0,0,6,9
59108,tournament,tournament,en,ase,0,0,0,63
59105,tournament,tournament,en,ase,0,0,1,17
59106,tournament,tournament,en,ase,0,0,2,17
59104,tournament,tournament,en,ase,0,0,3,17
59102,tournament,tournament,en,ase,0,0,4,8
59103,tournament,tournament,en,ase,0,0,5,25
59107,tournament,tournament,en,ase,0,0,6,7
59851,try,try,en,ase,0,0,0,1
59847,try,try,en,ase,0,0,1,18
66681,try,try,en,ase,0,0,2,46
66680,try,try,en,ase,0,0,3,47
59849,try,try,en,ase,0,0,4,24
59848,try,try,en,ase,0,0,5,23
60224,two,two,en,ase,0,0,0,1
