video,gloss
05793,behavior
05794,behavior
05796,behavior
05797,behavior
05798,behavior
05869,bell
05873,bell
05874,bell
05875,bell
05877,bell
05878,bell
05881,bell
06346,birth
06379,birth
65189,birth
65190,birth
06372,birth
06373,birth
06375,birth
06622,bless
65206,bless
06625,bless
06626,bless
06628,bless
06629,bless
06631,bless
06723,blood
65212,blood
06733,blood
06734,blood
06736,blood
06738,blood
65226,boots
07163,boots
07173,boots
07574,brave
65251,brave
07575,brave
07576,brave
07578,brave
07580,brave
65256,breathe
07676,breathe
07677,breathe
07678,breathe
07680,breathe
07682,breathe
07779,bright
07787,bright
07791,bright
07780,bright
07781,bright
07782,bright
08166,bull
08167,bull
08168,bull
08170,bull
08171,bull
08172,bull
08174,bull
08441,butterfly
65280,butterfly
08442,butterfly
08443,butterfly
08445,butterfly
08447,butterfly
65304,card
09130,card
09131,card
09137,card
09138,card
09126,card
09127,card
09128,card
09487,category
09488,category
09489,category
09490,category
09493,category
09495,category
09517,catholic
65316,catholic
09518,catholic
09519,catholic
09521,catholic
09523,catholic
65323,cent
09735,cent
09736,cent
09737,cent
09740,cent
09742,cent
10305,chemistry
10308,chemistry
10309,chemistry
10310,chemistry
10311,chemistry
10313,chemistry
10315,chemistry
10335,cherry
65347,cherry
10337,cherry
10339,cherry
10340,cherry
10343,cherry
10344,cherry
10514,china
10524,china
10516,china
10526,china
10517,china
10520,china
65355,chop
10652,chop
10645,chop
10656,chop
10646,chop
10647,chop
10648,chop
10685,christian
65356,christian
10686,christian
10687,christian
10688,christian
10689,christian
10692,christian
10693,christian
65359,cigarette
10786,cigarette
10787,cigarette
10789,cigarette
10790,cigarette
10792,cigarette
11087,clever
11088,clever
11089,clever
11091,clever
11093,clever
11094,clever
11096,clever
11376,clown
65372,clown
11379,clown
11380,clown
11382,clown
11384,clown
11436,coach
11437,coach
11438,coach
11439,coach
11441,coach
11442,coach
11444,coach
69271,coat
11470,coat
70251,coat
11471,coat
11473,coat
11474,coat
11476,coat
11497,cochlear implant
65373,cochlear implant
11498,cochlear implant
11499,cochlear implant
11500,cochlear implant
11501,cochlear implant
11503,cochlear implant
11504,cochlear implant
65374,coconut
11527,coconut
11528,coconut
11529,coconut
11532,coconut
11534,coconut
12011,common
69276,common
12013,common
12014,common
12016,common
12017,common
12020,common
12071,commute
12072,commute
12073,commute
12074,commute
12076,commute
12077,commute
12079,commute
13040,control
13042,control
13043,control
13044,control
13046,control
13047,control
13049,control
13513,count
65413,count
13530,count
13531,count
13532,count
13534,count
13536,count
14253,culture
14261,culture
65428,culture
14263,culture
14265,culture
14267,culture
14254,culture
65433,daily
14577,daily
14578,daily
14580,daily
14581,daily
14582,daily
14584,daily
15209,defend
70161,defend
15213,defend
15214,defend
15215,defend
15217,defend
15219,defend
15292,degree
65454,degree
15302,degree
15293,degree
15294,degree
15296,degree
15297,degree
15473,demonstrate
15474,demonstrate
15475,demonstrate
15476,demonstrate
15477,demonstrate
15479,demonstrate
15481,demonstrate
15576,department
15584,department
15585,department
65464,department
15577,department
15578,department
16155,die
16168,die
65479,die
16161,die
16164,die
16165,die
16225,dig
16231,dig
16241,dig
16233,dig
16235,dig
16238,dig
16330,dinner
16322,dinner
16323,dinner
16324,dinner
16325,dinner
16327,dinner
16328,dinner
16332,dinosaur
65483,dinosaur
16342,dinosaur
16333,dinosaur
16334,dinosaur
16335,dinosaur
16336,dinosaur
16337,dinosaur
16350,diploma
16351,diploma
16352,diploma
16354,diploma
16355,diploma
16358,diploma
16382,director
65484,director
16383,director
16384,director
16386,director
16387,director
16388,director
65489,disconnect
65488,disconnect
16525,disconnect
16526,disconnect
16527,disconnect
16528,disconnect
16530,disconnect
16531,disconnect
16560,discover
16561,discover
16562,discover
16563,discover
16564,discover
16567,discover
16569,discover
65518,don't want
17298,don't want
17300,don't want
68037,don't want
17301,don't want
17302,don't want
17306,don't want
17895,drum
69303,drum
65547,drum
17896,drum
17897,drum
17900,drum
18108,each
18118,each
18109,each
18110,each
18113,each
18115,each
18116,each
18413,educate
18415,educate
18416,educate
18417,educate
18419,educate
18420,educate
18422,educate
18719,electrician
65618,electrician
18720,electrician
18723,electrician
18724,electrician
18726,electrician
19044,empty
19057,empty
65627,empty
19049,empty
19051,empty
19054,empty
19055,empty
19218,england
19226,england
19227,england
19229,england
19219,england
19223,england
19224,england
19611,establish
19614,establish
19615,establish
19616,establish
19619,establish
19620,establish
19622,establish
20197,excuse
65656,excuse
20198,excuse
20201,excuse
20202,excuse
20621,eyeglasses
20629,eyeglasses
20631,eyeglasses
20622,eyeglasses
20623,eyeglasses
20765,faculty
65671,faculty
20766,faculty
20767,faculty
20768,faculty
20770,faculty
20771,faculty
20922,fall in love
20923,fall in love
20924,fall in love
20925,fall in love
20928,fall in love
20930,fall in love
20931,fall in love
21008,famous
65678,famous
21009,famous
21010,famous
21011,famous
21013,famous
21015,famous
69317,farm
21100,farm
21101,farm
21103,farm
21104,farm
65685,farm
21106,farm
21096,farm
21099,farm
21486,fence
65699,fence
21496,fence
21487,fence
21488,fence
21489,fence
21491,fence
21492,fence
69327,fix
22247,fix
22238,fix
22251,fix
22239,fix
22240,fix
22408,flexible
22409,flexible
22410,flexible
22411,flexible
22412,flexible
22413,flexible
22415,flexible
22416,flexible
22453,flirt
65744,flirt
22455,flirt
22456,flirt
22457,flirt
22459,flirt
22460,flirt
22462,flirt
22479,flood
22489,flood
22481,flood
22483,flood
22485,flood
22486,flood
22487,flood
23002,fork
70319,fork
65762,fork
23005,fork
23006,fork
23009,fork
69333,four
65768,four
23199,four
23200,four
23202,four
23204,four
23799,fun
69338,fun
23859,fun
65793,fun
23851,fun
23852,fun
23853,fun
23857,fun
23838,funeral
23840,funeral
23841,funeral
23842,funeral
23844,funeral
23845,funeral
23847,funeral
23900,furniture
70044,furniture
23907,furniture
23909,furniture
23913,furniture
23902,furniture
23986,gallaudet
65799,gallaudet
23987,gallaudet
23990,gallaudet
23991,gallaudet
23993,gallaudet
24249,general
24258,general
24259,general
24250,general
24251,general
24253,general
24256,general
24514,ghost
65815,ghost
24515,ghost
24516,ghost
24518,ghost
24519,ghost
24520,ghost
24522,ghost
24679,give up
65820,give up
24680,give up
24681,give up
24682,give up
24685,give up
24687,give up
69344,glass
65821,glass
24741,glass
24734,glass
24744,glass
24746,glass
24735,glass
24736,glass
25166,gorilla
25174,gorilla
65838,gorilla
25167,gorilla
25168,gorilla
25171,gorilla
25568,gray
70248,gray
25578,gray
65852,gray
25570,gray
25572,gray
25573,gray
25576,gray
25939,guide
25941,guide
25942,guide
25945,guide
25946,guide
25948,guide
26079,habit
26082,habit
26083,habit
26086,habit
26087,habit
26089,habit
26906,health
26914,health
26915,health
26916,health
26917,health
26919,health
26921,health
26958,hearing aid
65885,hearing aid
26959,hearing aid
26960,hearing aid
26962,hearing aid
26965,hearing aid
27085,heaven
65887,heaven
27087,heaven
27078,heaven
27079,heaven
27082,heaven
27093,heavy
27095,heavy
27096,heavy
27097,heavy
27099,heavy
27100,heavy
27102,heavy
27185,helmet
27186,helmet
27187,helmet
27188,helmet
27190,helmet
27192,helmet
27375,hide
27376,hide
27377,hide
27379,hide
27380,hide
27382,hide
27432,high school
27436,high school
27434,high school
27439,high school
27441,high school
65895,hockey
27633,hockey
27634,hockey
27635,hockey
27637,hockey
27638,hockey
27662,hold
27665,hold
27666,hold
27659,hold
27670,hold
27672,hold
27661,hold
27821,honest
27823,honest
27824,honest
27826,honest
27827,honest
27829,honest
28248,hug
65909,hug
28260,hug
28261,hug
28263,hug
28267,hug
28386,hunt
28397,hunt
65912,hunt
28389,hunt
28394,hunt
28395,hunt
28875,image
28886,image
28876,image
28877,image
28878,image
28881,image
65939,influence
29614,influence
29615,influence
29616,influence
29619,influence
29621,influence
30169,interesting
30180,interesting
30170,interesting
30171,interesting
30172,interesting
30173,interesting
30175,interesting
30256,interpreter
65954,interpreter
30257,interpreter
30258,interpreter
30260,interpreter
30261,interpreter
30262,interpreter
30559,iran
30560,iran
30561,iran
30562,iran
30563,iran
30565,iran
30566,iran
30567,iran
30748,italy
30752,italy
65969,italy
30755,italy
30745,italy
30746,italy
31092,jewish
65979,jewish
31093,jewish
31094,jewish
31095,jewish
31096,jewish
31097,jewish
31251,judge
31260,judge
31261,judge
31264,judge
31252,judge
31253,judge
65989,key
31572,key
31564,key
31565,key
31566,key
31569,key
31975,label
31984,label
66006,label
31976,label
31978,label
31979,label
31981,label
32552,leaf
69384,leaf
66021,leaf
32554,leaf
32555,leaf
32557,leaf
32559,leaf
32725,left
32728,left
32729,left
32730,left
32735,left
32722,left
32822,lend
66034,lend
32824,lend
32825,lend
32827,lend
32828,lend
32830,lend
32869,less
69386,less
32877,less
32878,less
32881,less
32882,less
32884,less
33373,linguistics
66073,linguistics
33374,linguistics
33375,linguistics
33376,linguistics
33377,linguistics
33379,linguistics
33380,linguistics
33765,lonely
66081,lonely
33766,lonely
33767,lonely
33768,lonely
33770,lonely
33771,lonely
33804,long
33805,long
33806,long
33808,long
33809,long
33810,long
33812,long
34396,magic
66092,magic
34397,magic
34398,magic
34400,magic
34402,magic
34508,mainstream
70208,mainstream
34510,mainstream
34511,mainstream
34512,mainstream
34514,mainstream
34516,mainstream
34543,major
68097,major
34544,major
34545,major
34547,major
34548,major
34550,major
34698,manager
34708,manager
34699,manager
34701,manager
34702,manager
34703,manager
34705,manager
35207,maximum
35209,maximum
35210,maximum
35211,maximum
35212,maximum
35214,maximum
35216,maximum
35267,me
35544,me
35545,me
35546,me
35548,me
35549,me
35885,mexico
66119,mexico
35890,mexico
35891,mexico
35893,mexico
35881,mexico
35884,mexico
35962,middle
35974,middle
66122,middle
35965,middle
35966,middle
35968,middle
35969,middle
35972,middle
66123,mind
36118,mind
36119,mind
36121,mind
36122,mind
36124,mind
36413,misunderstand
36422,misunderstand
36414,misunderstand
36416,misunderstand
36419,misunderstand
36420,misunderstand
36712,monster
36713,monster
36714,monster
36715,monster
36717,monster
36718,monster
36720,monster
37266,multiply
37276,multiply
37278,multiply
37267,multiply
37268,multiply
37269,multiply
37270,multiply
37273,multiply
37483,myself
37484,myself
37485,myself
37488,myself
37489,myself
37490,myself
38828,nothing
38849,nothing
66192,nothing
38830,nothing
38841,nothing
38842,nothing
38844,nothing
39359,october
39360,october
39361,october
39362,october
39364,october
39365,october
39366,october
39368,october
39377,odd
39378,odd
39379,odd
39382,odd
39383,odd
39385,odd
39424,offer
39425,offer
39426,offer
39427,offer
39428,offer
39430,offer
39432,offer
39672,on
69420,on
70169,on
39839,on
39840,on
39841,on
39845,on
39873,only
39874,only
39875,only
39877,only
39878,only
39879,only
39881,only
40049,opposite
70183,opposite
40050,opposite
40051,opposite
40052,opposite
40054,opposite
40055,opposite
40056,opposite
70053,out
40403,out
40406,out
40407,out
40409,out
40397,out
40398,out
40399,out
40576,overlook
66253,overlook
40577,overlook
40578,overlook
40579,overlook
40581,overlook
40582,overlook
40583,overlook
41477,path
41480,path
41481,path
41482,path
41483,path
41485,path
41487,path
41970,percent
41976,percent
41977,percent
41979,percent
41980,percent
41982,percent
42551,physics
42552,physics
42553,physics
42554,physics
42555,physics
42557,physics
42558,physics
42560,physics
42564,piano
42565,piano
42566,piano
42567,piano
42569,piano
42571,piano
42577,pick
42591,pick
66291,pick
42585,pick
42597,pick
42588,pick
42589,pick
42662,pie
42671,pie
42672,pie
42673,pie
42675,pie
42677,pie
43110,plate
66299,plate
43113,plate
43124,plate
43114,plate
43117,plate
43118,plate
43375,pocket
43380,pocket
43381,pocket
43382,pocket
43384,pocket
43385,pocket
43386,pocket
43388,pocket
43695,popcorn
43697,popcorn
43698,popcorn
43700,popcorn
43701,popcorn
43703,popcorn
43808,positive
70365,positive
66313,positive
43809,positive
43810,positive
43812,positive
43814,positive
44232,pregnant
44242,pregnant
44233,pregnant
44234,pregnant
44235,pregnant
44237,pregnant
44239,pregnant
44440,prevent
44441,prevent
44442,prevent
44443,prevent
44445,prevent
